datetime,line,station,day_of_week,hour,minute,weather,temperature,passenger_load,is_maintenance,delay_minutes,is_delayed
2023-10-08 21:22:00,A,Vigerslev Allé,6,21,22,Clear,9.2,0.44,0,0,0
2023-10-08 11:41:00,C,Nørreport,6,11,41,Clear,14.4,0.63,0,1,0
2023-10-08 16:54:00,H,Nørreport,6,16,54,Windy,6.1,0.74,0,24,1
2023-10-08 05:38:00,C,Vangede,6,5,38,Clear,10.4,0.19,0,0,0
2023-10-09 12:39:00,F,Tåsinge Plads,0,12,39,Clear,11.8,0.14,0,15,1
2023-10-09 05:24:00,A,Vanløse,0,5,24,Rainy,10.6,0.11,0,5,1
2023-10-09 11:22:00,E,Vigerslev Allé,0,11,22,Clear,9.9,0.42,0,1,0
2023-10-09 15:33:00,Bx,Isafold,0,15,33,Clear,11.7,0.28,0,2,1
2023-10-09 16:10:00,C,Nørreport,0,16,10,Cloudy,6.0,0.98,0,7,1
2023-10-09 22:06:00,H,Vigerslev Allé,0,22,6,Clear,9.7,0.21,0,1,0
2023-10-09 11:51:00,C,Værløse,0,11,51,Cloudy,5.8,0.22,0,1,0
2023-10-09 20:03:00,F,Nørreport,0,20,3,Clear,14.6,0.24,0,2,1
2023-10-09 14:20:00,B,Hellerup,0,14,20,Clear,7.4,0.11,0,0,0
2023-10-09 10:38:00,C,Charlottenlund,0,10,38,Rainy,4.5,0.19,0,3,1
2023-10-09 18:22:00,C,Farum,0,18,22,Cloudy,-0.2,0.89,0,7,1
2023-10-09 18:41:00,A,Glostrup,0,18,41,Rainy,11.8,0.83,0,9,1
2023-10-09 14:43:00,B,Skovshoved,0,14,43,Clear,13.0,0.19,0,5,1
2023-10-09 16:18:00,H,Tåsinge Plads,0,16,18,Foggy,11.2,0.86,0,8,1
2023-10-09 07:49:00,B,Holte,0,7,49,Clear,10.8,0.82,0,9,1
2023-10-09 11:50:00,H,Tåsinge Plads,0,11,50,Cloudy,8.1,0.38,0,3,1
2023-10-09 10:09:00,Bx,Nørreport,0,10,9,Cloudy,11.2,0.38,0,3,1
2023-10-09 10:37:00,B,Helsinge,0,10,37,Windy,9.9,0.26,0,4,1
2023-10-09 05:44:00,B,Nørreport,0,5,44,Rainy,10.7,0.44,0,3,1
2023-10-09 16:39:00,B,Lyngby,0,16,39,Clear,11.7,0.95,0,5,1
2023-10-09 12:03:00,H,Dybbølsbro,0,12,3,Clear,10.0,0.43,0,1,0
2023-10-09 19:19:00,H,Isafold,0,19,19,Clear,15.1,0.63,0,6,1
2023-10-09 09:09:00,A,Vigerslev Allé,0,9,9,Clear,9.5,0.84,0,7,1
2023-10-09 17:05:00,B,Helsinge,0,17,5,Clear,10.9,0.93,0,10,1
2023-10-09 06:18:00,A,Nørreport,0,6,18,Windy,10.5,0.23,0,5,1
2023-10-09 09:07:00,A,Rådhuspladsen,0,9,7,Rainy,9.1,0.86,0,9,1
2023-10-09 20:37:00,C,Valby,0,20,37,Clear,7.6,0.25,0,0,0
2023-10-09 08:50:00,A,Tåsinge Plads,0,8,50,Clear,10.2,0.87,0,8,1
2023-10-09 22:20:00,H,Hovedbanegården,0,22,20,Rainy,10.7,0.63,0,7,1
2023-10-09 17:24:00,C,Gentofte,0,17,24,Rainy,14.4,0.85,0,9,1
2023-10-09 09:28:00,Bx,Holte,0,9,28,Clear,3.7,0.83,0,9,1
2023-10-09 10:58:00,C,Nørreport,0,10,58,Clear,13.4,0.13,0,1,0
2023-10-09 10:01:00,H,Vigerslev Allé,0,10,1,Rainy,14.0,0.22,0,5,1
2023-10-09 18:27:00,Bx,Hillerød,0,18,27,Clear,9.9,0.71,0,1,0
2023-10-09 15:33:00,C,Værløse,0,15,33,Clear,9.5,0.14,0,0,0
2023-10-09 10:05:00,Bx,Vigerslev Allé,0,10,5,Cloudy,6.2,0.52,0,1,0
2023-10-09 18:24:00,E,Isafold,0,18,24,Clear,8.6,0.77,0,9,1
2023-10-09 17:55:00,C,Isafold,0,17,55,Clear,12.2,0.62,0,8,1
2023-10-09 23:45:00,Bx,Holte,0,23,45,Rainy,14.4,0.43,0,4,1
2023-10-09 10:42:00,E,Rødovre,0,10,42,Clear,5.9,0.19,0,2,1
2023-10-09 07:00:00,Bx,Nørreport,0,7,0,Cloudy,9.2,0.88,0,6,1
2023-10-09 15:48:00,E,Vanløse,0,15,48,Rainy,5.0,0.21,0,4,1
2023-10-09 06:29:00,H,Nørreport,0,6,29,Rainy,10.3,0.44,0,5,1
2023-10-09 10:23:00,F,Hovedbanegården,0,10,23,Rainy,5.9,0.27,0,4,1
2023-10-09 05:05:00,Bx,Hovedbanegården,0,5,5,Cloudy,2.9,0.04,0,20,1
2023-10-09 10:34:00,Bx,Lyngby,0,10,34,Rainy,8.8,0.23,0,5,1
2023-10-09 21:38:00,H,Isafold,0,21,38,Foggy,7.1,0.59,0,4,1
2023-10-09 18:56:00,C,Hellerup,0,18,56,Clear,7.1,0.91,0,9,1
2023-10-09 20:31:00,Bx,Nørreport,0,20,31,Clear,13.7,0.35,0,3,1
2023-10-09 05:32:00,B,Hellerup,0,5,32,Foggy,13.0,0.33,0,0,0
2023-10-09 05:09:00,A,Nørrebro,0,5,9,Clear,8.5,0.32,0,0,0
2023-10-09 17:27:00,H,Tåsinge Plads,0,17,27,Clear,9.5,0.89,0,9,1
2023-10-09 10:03:00,H,Klampenborg,0,10,3,Cloudy,10.2,0.15,0,3,1
2023-10-09 09:25:00,H,Vesterbro,0,9,25,Rainy,6.5,0.59,0,9,1
2023-10-09 22:42:00,A,Dybbølsbro,0,22,42,Clear,9.4,0.56,0,2,1
2023-10-09 18:07:00,H,Hovedbanegården,0,18,7,Clear,9.9,0.96,0,6,1
2023-10-09 05:27:00,A,Glostrup,0,5,27,Clear,8.9,0.3,0,0,0
2023-10-09 09:49:00,E,Rødovre,0,9,49,Clear,11.3,0.27,0,7,1
2023-10-09 17:25:00,F,Borup,0,17,25,Cloudy,7.9,0.58,0,6,1
2023-10-09 21:15:00,B,Vesterbro,0,21,15,Cloudy,8.0,0.28,0,0,0
2023-10-09 13:24:00,H,Klampenborg,0,13,24,Clear,10.2,0.22,0,0,0
2023-10-09 22:16:00,C,Virum,0,22,16,Cloudy,11.7,0.3,0,0,0
2023-10-09 12:27:00,E,Nørrebro,0,12,27,Clear,17.9,0.21,0,2,1
2023-10-09 23:37:00,H,Tåsinge Plads,0,23,37,Clear,6.8,0.45,0,0,0
2023-10-09 06:43:00,B,Helsinge,0,6,43,Windy,7.8,0.5,0,6,1
2023-10-09 11:52:00,B,Holte,0,11,52,Clear,6.1,0.09,0,1,0
2023-10-09 11:19:00,B,Hovedbanegården,0,11,19,Clear,10.1,0.05,0,0,0
2023-10-09 07:00:00,Bx,Vigerslev Allé,0,7,0,Foggy,11.3,0.89,0,8,1
2023-10-09 11:58:00,F,Holmegaard,0,11,58,Clear,5.1,0.38,0,3,1
2023-10-09 23:12:00,E,Isafold,0,23,12,Cloudy,10.7,0.09,0,0,0
2023-10-09 08:32:00,A,Vanløse,0,8,32,Clear,10.1,0.93,0,10,1
2023-10-09 18:52:00,A,Åboulevarden,0,18,52,Clear,7.8,0.66,0,7,1
2023-10-09 17:18:00,H,Klampenborg,0,17,18,Cloudy,9.7,0.83,0,10,1
2023-10-09 09:41:00,B,Tåsinge Plads,0,9,41,Rainy,6.5,0.75,0,10,1
2023-10-09 13:24:00,B,Hovedbanegården,0,13,24,Clear,9.9,0.17,0,1,0
2023-10-09 05:04:00,Bx,Isafold,0,5,4,Clear,8.8,0.17,0,0,0
2023-10-09 08:37:00,B,Nørreport,0,8,37,Clear,10.7,0.75,0,6,1
2023-10-09 05:54:00,E,Taastrup,0,5,54,Rainy,14.9,0.2,0,1,0
2023-10-09 19:59:00,Bx,Isafold,0,19,59,Windy,8.6,0.66,0,9,1
2023-10-09 07:02:00,H,Tåsinge Plads,0,7,2,Clear,9.7,0.94,0,7,1
2023-10-09 17:28:00,H,Hellerup,0,17,28,Windy,11.2,0.73,0,9,1
2023-10-09 21:44:00,B,Nørreport,0,21,44,Clear,12.1,0.58,0,3,1
2023-10-09 05:38:00,H,Vigerslev Allé,0,5,38,Clear,13.2,0.41,0,0,0
2023-10-09 05:08:00,H,Enghave Plads,0,5,8,Foggy,8.9,0.22,0,1,0
2023-10-09 21:57:00,H,Isafold,0,21,57,Rainy,11.6,0.63,0,3,1
2023-10-09 19:45:00,H,Vigerslev Allé,0,19,45,Rainy,8.4,0.71,0,10,1
2023-10-09 08:43:00,B,Nørreport,0,8,43,Cloudy,6.8,0.96,0,8,1
2023-10-09 18:09:00,B,Vigerslev Allé,0,18,9,Rainy,5.6,0.67,0,11,1
2023-10-09 14:43:00,C,Nørreport,0,14,43,Clear,10.4,0.56,0,0,0
2023-10-09 09:07:00,E,Køge,0,9,7,Rainy,6.3,0.73,0,13,1
2023-10-09 14:50:00,A,Skovlunde,0,14,50,Rainy,14.3,0.31,0,4,1
2023-10-09 10:17:00,E,Nørrebro,0,10,17,Cloudy,11.4,0.23,0,1,0
2023-10-09 18:48:00,Bx,Lyngby,0,18,48,Rainy,10.2,0.93,0,10,1
2023-10-09 23:33:00,Bx,Skovshoved,0,23,33,Clear,11.5,0.03,0,0,0
2023-10-09 15:13:00,E,Rødovre,0,15,13,Foggy,9.4,0.34,0,5,1
2023-10-09 09:40:00,Bx,Hovedbanegården,0,9,40,Rainy,9.2,0.84,0,13,1
2023-10-09 16:54:00,H,Enghave Plads,0,16,54,Clear,12.9,0.75,0,7,1
2023-10-09 05:42:00,A,Hovedbanegården,0,5,42,Clear,8.9,0.13,0,20,1
2023-10-09 10:22:00,E,Nørreport,0,10,22,Cloudy,11.1,0.39,0,1,0
2023-10-09 05:34:00,B,Helsinge,0,5,34,Rainy,8.9,0.27,0,4,1
2023-10-09 07:27:00,Bx,Hillerød,0,7,27,Clear,10.1,0.7,0,7,1
2023-10-09 23:38:00,A,Rødovre,0,23,38,Rainy,13.3,0.01,0,0,0
2023-10-09 07:36:00,A,Vigerslev Allé,0,7,36,Cloudy,9.8,0.96,0,4,1
2023-10-09 14:47:00,E,Isafold,0,14,47,Clear,16.1,0.18,0,0,0
2023-10-09 15:39:00,Bx,Lyngby,0,15,39,Clear,11.9,0.25,0,0,0
2023-10-09 18:59:00,F,Valby,0,18,59,Cloudy,5.3,0.77,0,6,1
2023-10-09 21:32:00,Bx,Isafold,0,21,32,Clear,8.1,0.16,0,1,0
2023-10-09 20:01:00,C,Hovedbanegården,0,20,1,Clear,12.6,0.78,0,3,1
2023-10-09 16:55:00,F,Hovedbanegården,0,16,55,Rainy,9.4,0.61,0,9,1
2023-10-09 22:28:00,B,Vesterbro,0,22,28,Cloudy,12.9,0.35,0,4,1
2023-10-09 09:02:00,Bx,Vesterbro,0,9,2,Clear,8.0,0.85,0,4,1
2023-10-09 18:11:00,E,Tåsinge Plads,0,18,11,Clear,6.4,0.93,0,13,1
2023-10-09 07:09:00,E,Nørreport,0,7,9,Cloudy,10.3,0.34,0,10,1
2023-10-09 12:00:00,E,Tåsinge Plads,0,12,0,Foggy,11.7,0.44,0,3,1
2023-10-09 09:58:00,A,Valby,0,9,58,Clear,7.8,0.96,0,5,1
2023-10-09 10:03:00,B,Tåsinge Plads,0,10,3,Clear,15.3,0.63,0,1,0
2023-10-09 21:27:00,H,Vesterbro,0,21,27,Windy,10.1,0.41,0,0,0
2023-10-09 18:52:00,H,Tåsinge Plads,0,18,52,Clear,4.1,0.82,0,16,1
2023-10-09 06:49:00,C,Værløse,0,6,49,Clear,11.1,0.35,0,21,1
2023-10-09 11:14:00,F,Gevninge,0,11,14,Cloudy,7.5,0.11,0,0,0
2023-10-09 08:37:00,Bx,Isafold,0,8,37,Rainy,9.3,0.82,0,8,1
2023-10-09 09:51:00,B,Holte,0,9,51,Clear,11.0,0.89,0,7,1
2023-10-09 23:35:00,A,Nørrebro,0,23,35,Cloudy,11.0,0.31,0,2,1
2023-10-09 16:16:00,B,Tåsinge Plads,0,16,16,Rainy,15.6,0.82,0,11,1
2023-10-09 22:05:00,C,Nørreport,0,22,5,Clear,5.7,0.37,0,30,1
2023-10-09 22:49:00,B,Charlottenlund,0,22,49,Clear,14.4,0.23,0,0,0
2023-10-09 18:53:00,F,Holmegaard,0,18,53,Windy,11.4,0.94,0,3,1
2023-10-09 13:36:00,E,Nørreport,0,13,36,Clear,8.3,0.36,0,1,0
2023-10-09 06:01:00,Bx,Nørreport,0,6,1,Foggy,9.0,0.49,0,6,1
2023-10-09 17:57:00,A,Dybbølsbro,0,17,57,Rainy,5.5,0.79,0,11,1
2023-10-09 14:19:00,A,Vanløse Station,0,14,19,Rainy,9.6,0.3,0,7,1
2023-10-09 11:24:00,H,Dybbølsbro,0,11,24,Clear,7.9,0.18,0,1,0
2023-10-09 10:33:00,B,Hillerød,0,10,33,Clear,10.7,0.18,0,0,0
2023-10-09 14:40:00,C,Enghave Plads,0,14,40,Cloudy,12.4,0.18,0,2,1
2023-10-09 16:53:00,B,Tåsinge Plads,0,16,53,Clear,13.3,0.77,0,7,1
2023-10-09 07:36:00,F,Nørreport,0,7,36,Rainy,8.2,0.74,0,11,1
2023-10-09 10:20:00,E,Tåsinge Plads,0,10,20,Rainy,12.5,0.31,0,28,1
2023-10-09 17:26:00,H,Vigerslev Allé,0,17,26,Rainy,2.3,0.57,0,8,1
2023-10-09 06:12:00,Bx,Nørreport,0,6,12,Foggy,9.1,0.22,0,3,1
2023-10-09 19:23:00,A,Hovedbanegården,0,19,23,Cloudy,11.2,0.86,0,5,1
2023-10-09 16:20:00,H,Dybbølsbro,0,16,20,Cloudy,9.7,0.89,0,13,1
2023-10-09 23:38:00,C,Charlottenlund,0,23,38,Cloudy,11.5,0.15,0,0,0
2023-10-09 17:15:00,C,Hovedbanegården,0,17,15,Clear,14.6,0.51,0,24,1
2023-10-09 19:38:00,A,Åboulevarden,0,19,38,Clear,9.9,0.76,0,5,1
2023-10-09 10:59:00,B,Helsinge,0,10,59,Cloudy,4.9,0.65,0,3,1
2023-10-09 11:57:00,H,Nørreport,0,11,57,Cloudy,8.0,0.52,0,28,1
2023-10-09 08:53:00,Bx,Nørreport,0,8,53,Windy,9.0,0.93,0,6,1
2023-10-09 05:16:00,E,Albertslund,0,5,16,Rainy,9.0,0.17,0,4,1
2023-10-09 23:46:00,H,Hellerup,0,23,46,Cloudy,10.6,0.16,0,0,0
2023-10-09 23:06:00,E,Brønshøj,0,23,6,Rainy,7.0,0.11,0,2,1
2023-10-10 13:01:00,F,Hellerup,1,13,1,Cloudy,12.4,0.35,0,4,1
2023-10-10 22:30:00,C,Hundige,1,22,30,Clear,8.3,0.33,0,3,1
2023-10-10 10:37:00,B,Nørreport,1,10,37,Rainy,9.0,0.63,0,6,1
2023-10-10 23:01:00,F,Valby,1,23,1,Cloudy,7.7,0.35,0,1,0
2023-10-10 12:38:00,H,Vigerslev Allé,1,12,38,Clear,7.7,0.41,0,0,0
2023-10-10 13:33:00,F,Nørreport,1,13,33,Foggy,8.1,0.45,0,4,1
2023-10-10 20:57:00,F,Isafold,1,20,57,Clear,13.3,0.09,0,1,0
2023-10-10 13:15:00,E,Hvidovre,1,13,15,Cloudy,7.7,0.18,0,1,0
2023-10-10 17:58:00,C,Vangede,1,17,58,Clear,10.8,0.53,0,5,1
2023-10-10 12:26:00,C,Valby,1,12,26,Cloudy,10.9,0.62,0,2,1
2023-10-10 21:03:00,H,Tåsinge Plads,1,21,3,Cloudy,13.9,0.49,0,18,1
2023-10-10 06:21:00,Bx,Nørreport,1,6,21,Clear,5.1,0.1,0,1,0
2023-10-10 12:08:00,A,Tåsinge Plads,1,12,8,Clear,10.0,0.69,0,0,0
2023-10-10 12:38:00,F,Valby,1,12,38,Clear,8.4,0.38,0,1,0
2023-10-10 12:32:00,E,Vanløse,1,12,32,Cloudy,11.8,0.13,0,1,0
2023-10-10 20:23:00,C,Farum,1,20,23,Rainy,10.9,0.2,0,2,1
2023-10-10 22:57:00,C,Gentofte,1,22,57,Rainy,8.6,0.06,0,7,1
2023-10-10 10:44:00,F,Hovedbanegården,1,10,44,Windy,11.8,0.5,0,3,1
2023-10-10 11:21:00,C,Værløse,1,11,21,Clear,13.1,0.21,0,2,1
2023-10-10 10:33:00,H,Enghave Plads,1,10,33,Cloudy,7.2,0.13,0,2,1
2023-10-10 05:38:00,B,Tåsinge Plads,1,5,38,Clear,11.6,0.78,0,28,1
2023-10-10 13:59:00,A,Isafold,1,13,59,Cloudy,8.1,0.12,0,2,1
2023-10-10 19:03:00,B,Klampenborg,1,19,3,Cloudy,8.4,0.91,0,10,1
2023-10-10 19:39:00,C,Isafold,1,19,39,Clear,3.7,0.82,0,6,1
2023-10-10 06:41:00,E,Rødovre,1,6,41,Foggy,13.0,0.12,0,4,1
2023-10-10 19:45:00,Bx,Nørreport,1,19,45,Clear,9.7,0.42,0,8,1
2023-10-10 22:59:00,C,Isafold,1,22,59,Clear,4.3,0.21,0,0,0
2023-10-10 10:27:00,A,Åboulevarden,1,10,27,Rainy,7.8,0.29,0,3,1
2023-10-10 07:28:00,Bx,Isafold,1,7,28,Clear,5.7,0.92,0,8,1
2023-10-10 13:56:00,H,Enghave Plads,1,13,56,Cloudy,9.1,0.42,0,4,1
2023-10-10 13:19:00,E,Dybbølsbro,1,13,19,Rainy,17.2,0.18,0,4,1
2023-10-10 19:57:00,E,Hvidovre,1,19,57,Clear,12.6,0.73,0,3,1
2023-10-10 10:30:00,F,Valby,1,10,30,Clear,12.3,0.08,0,0,0
2023-10-10 12:41:00,F,Isafold,1,12,41,Clear,15.5,0.59,0,4,1
2023-10-10 09:33:00,H,Tåsinge Plads,1,9,33,Clear,11.2,0.95,0,13,1
2023-10-10 19:38:00,Bx,Valby,1,19,38,Cloudy,10.1,0.93,0,7,1
2023-10-10 08:07:00,H,Hellerup,1,8,7,Clear,17.4,0.96,0,9,1
2023-10-10 22:43:00,E,Vanløse,1,22,43,Cloudy,10.4,0.16,0,2,1
2023-10-10 05:43:00,C,Gentofte,1,5,43,Clear,4.1,0.21,0,0,0
2023-10-10 10:00:00,Bx,Holte,1,10,0,Rainy,7.8,0.3,0,7,1
2023-10-10 22:50:00,A,Valby,1,22,50,Windy,9.2,0.1,0,1,0
2023-10-10 22:05:00,E,Husum,1,22,5,Foggy,7.1,0.2,0,4,1
2023-10-10 08:49:00,H,Enghave Plads,1,8,49,Cloudy,10.9,0.83,0,7,1
2023-10-10 20:17:00,A,Enghave Plads,1,20,17,Clear,7.4,0.35,0,1,0
2023-10-10 14:41:00,Bx,Isafold,1,14,41,Cloudy,10.9,0.29,0,4,1
2023-10-10 16:00:00,Bx,Valby,1,16,0,Clear,7.7,0.81,0,6,1
2023-10-10 08:11:00,H,Isafold,1,8,11,Rainy,11.4,0.63,0,10,1
2023-10-10 07:25:00,B,Hellerup,1,7,25,Clear,9.3,0.73,0,9,1
2023-10-10 09:04:00,B,Klampenborg,1,9,4,Cloudy,10.3,0.8,0,4,1
2023-10-10 14:23:00,H,Vigerslev Allé,1,14,23,Clear,11.5,0.11,0,2,1
2023-10-10 18:08:00,H,Enghave Plads,1,18,8,Clear,15.0,0.9,0,9,1
2023-10-10 09:27:00,E,Albertslund,1,9,27,Clear,11.0,0.93,0,7,1
2023-10-10 12:57:00,Bx,Holte,1,12,57,Rainy,10.6,0.45,0,4,1
2023-10-10 06:47:00,C,Hovedbanegården,1,6,47,Rainy,6.0,0.06,0,5,1
2023-10-10 14:04:00,B,Helsinge,1,14,4,Rainy,10.5,0.28,0,6,1
2023-10-10 10:25:00,C,Værløse,1,10,25,Cloudy,12.2,0.57,0,3,1
2023-10-10 20:46:00,Bx,Hillerød,1,20,46,Rainy,16.9,0.18,0,14,1
2023-10-10 08:01:00,B,Hillerød,1,8,1,Clear,5.0,0.66,0,8,1
2023-10-10 16:30:00,C,Vangede,1,16,30,Clear,11.2,0.72,0,3,1
2023-10-10 10:30:00,F,Nørreport,1,10,30,Clear,13.0,0.19,0,2,1
2023-10-10 11:46:00,A,Ballerup,1,11,46,Clear,13.8,0.38,0,2,1
2023-10-10 05:20:00,Bx,Isafold,1,5,20,Clear,7.6,0.46,0,3,1
2023-10-10 16:45:00,A,Nørreport,1,16,45,Rainy,3.8,0.62,0,6,1
2023-10-10 11:08:00,H,Tåsinge Plads,1,11,8,Clear,10.9,0.17,0,2,1
2023-10-10 05:16:00,A,Enghave Plads,1,5,16,Rainy,8.7,0.09,0,2,1
2023-10-10 10:12:00,C,Vangede,1,10,12,Rainy,13.5,0.77,0,3,1
2023-10-10 12:31:00,C,Charlottenlund,1,12,31,Cloudy,11.4,0.37,0,4,1
2023-10-10 05:19:00,E,Vanløse,1,5,19,Clear,14.5,0.25,0,0,0
2023-10-10 10:54:00,E,Nørreport,1,10,54,Cloudy,11.6,0.18,0,1,0
2023-10-10 22:53:00,C,Hundige,1,22,53,Clear,15.7,0.37,0,3,1
2023-10-10 17:11:00,B,Vesterbro,1,17,11,Clear,18.1,0.99,0,6,1
2023-10-10 10:56:00,F,Isafold,1,10,56,Rainy,9.1,0.19,0,5,1
2023-10-10 17:57:00,B,Tåsinge Plads,1,17,57,Clear,8.9,0.79,0,8,1
2023-10-10 22:55:00,A,Isafold,1,22,55,Rainy,13.6,0.36,0,4,1
2023-10-10 13:57:00,F,Skovshoved,1,13,57,Clear,9.4,0.35,0,0,0
2023-10-10 15:36:00,H,Nørreport,1,15,36,Clear,8.1,0.2,0,0,0
2023-10-10 07:22:00,A,Nørreport,1,7,22,Rainy,8.4,0.81,0,10,1
2023-10-10 21:56:00,E,Enghave Plads,1,21,56,Clear,7.1,0.31,0,0,0
2023-10-10 12:51:00,Bx,Vigerslev Allé,1,12,51,Clear,9.9,0.17,0,1,0
2023-10-10 09:02:00,A,Skovlunde,1,9,2,Clear,13.0,0.77,0,7,1
2023-10-10 23:02:00,F,Valby,1,23,2,Clear,8.7,0.35,0,0,0
2023-10-10 21:44:00,Bx,Skovshoved,1,21,44,Clear,11.9,0.2,0,0,0
2023-10-10 18:56:00,E,Hvidovre,1,18,56,Rainy,8.9,0.83,0,12,1
2023-10-10 16:46:00,H,Nørreport,1,16,46,Foggy,9.9,0.7,0,8,1
2023-10-10 20:17:00,F,Nørreport,1,20,17,Rainy,8.0,0.56,0,3,1
2023-10-10 18:56:00,F,Skovshoved,1,18,56,Clear,11.4,0.64,0,8,1
2023-10-10 16:27:00,B,Tåsinge Plads,1,16,27,Clear,12.7,0.93,0,2,1
2023-10-10 19:41:00,B,Hovedbanegården,1,19,41,Rainy,10.6,0.59,0,24,1
2023-10-10 14:38:00,Bx,Hovedbanegården,1,14,38,Clear,12.3,0.18,0,1,0
2023-10-10 23:28:00,E,Albertslund,1,23,28,Clear,8.8,0.11,0,27,1
2023-10-10 10:38:00,Bx,Vesterbro,1,10,38,Rainy,10.3,0.44,0,5,1
2023-10-10 07:47:00,H,Vigerslev Allé,1,7,47,Clear,12.9,0.82,0,9,1
2023-10-10 09:57:00,A,Vanløse,1,9,57,Clear,7.8,0.79,0,9,1
2023-10-10 16:47:00,H,Tåsinge Plads,1,16,47,Rainy,6.7,0.78,0,12,1
2023-10-10 22:15:00,E,Nørreport,1,22,15,Clear,7.6,0.57,0,4,1
2023-10-10 22:13:00,F,Gevninge,1,22,13,Foggy,9.8,0.29,0,2,1
2023-10-10 20:34:00,Bx,Isafold,1,20,34,Clear,9.0,0.19,0,0,0
2023-10-10 10:55:00,Bx,Valby,1,10,55,Clear,4.1,0.09,0,0,0
2023-10-10 09:32:00,F,Isafold,1,9,32,Cloudy,12.0,0.87,0,7,1
2023-10-10 07:20:00,F,Gevninge,1,7,20,Rainy,6.7,0.75,0,11,1
2023-10-10 11:37:00,E,Taastrup,1,11,37,Clear,8.2,0.28,0,2,1
2023-10-10 06:58:00,H,Nørreport,1,6,58,Rainy,12.3,0.4,0,3,1
2023-10-10 21:52:00,F,Nørreport,1,21,52,Rainy,12.5,0.11,0,4,1
2023-10-10 15:33:00,Bx,Vigerslev Allé,1,15,33,Clear,8.1,0.15,0,23,1
2023-10-10 19:29:00,F,Nørreport,1,19,29,Rainy,9.3,0.6,0,10,1
2023-10-10 16:24:00,Bx,Hillerød,1,16,24,Clear,9.3,0.95,0,10,1
2023-10-10 13:57:00,B,Tåsinge Plads,1,13,57,Rainy,8.0,0.04,0,21,1
2023-10-10 10:40:00,C,Isafold,1,10,40,Clear,6.8,0.18,0,1,0
2023-10-10 20:39:00,A,Vigerslev Allé,1,20,39,Rainy,10.3,0.26,0,6,1
2023-10-10 08:14:00,C,Værløse,1,8,14,Cloudy,6.2,0.83,0,5,1
2023-10-10 10:12:00,B,Vigerslev Allé,1,10,12,Cloudy,8.3,0.46,0,2,1
2023-10-10 19:29:00,A,Valby,1,19,29,Cloudy,11.4,0.83,0,8,1
2023-10-10 05:45:00,C,Enghave Plads,1,5,45,Cloudy,9.0,0.08,0,0,0
2023-10-10 18:53:00,Bx,Valby,1,18,53,Cloudy,10.6,0.85,0,12,1
2023-10-10 11:59:00,C,Hellerup,1,11,59,Rainy,6.9,0.29,0,5,1
2023-10-10 18:53:00,A,Herlev,1,18,53,Clear,16.3,0.86,0,6,1
2023-10-10 21:13:00,B,Holte,1,21,13,Clear,9.1,0.16,0,1,0
2023-10-10 15:40:00,E,Husum,1,15,40,Clear,9.5,0.12,0,0,0
2023-10-10 18:36:00,C,Hellerup,1,18,36,Clear,10.6,0.6,0,9,1
2023-10-10 20:21:00,F,Gevninge,1,20,21,Windy,9.4,0.14,0,2,1
2023-10-10 08:32:00,Bx,Hillerød,1,8,32,Cloudy,9.2,0.74,0,7,1
2023-10-10 19:41:00,H,Vesterbro,1,19,41,Clear,9.6,0.55,0,7,1
2023-10-10 12:40:00,C,Klampenborg,1,12,40,Rainy,9.9,0.26,0,4,1
2023-10-10 05:00:00,A,Valby,1,5,0,Clear,12.1,0.2,0,0,0
2023-10-10 19:59:00,C,Klampenborg,1,19,59,Clear,8.7,0.74,0,6,1
2023-10-10 15:24:00,A,Enghave Plads,1,15,24,Clear,6.1,0.17,0,5,1
2023-10-10 12:54:00,E,Isafold,1,12,54,Foggy,11.7,0.05,0,3,1
2023-10-10 11:25:00,F,Skovshoved,1,11,25,Rainy,13.8,0.73,0,3,1
2023-10-10 08:00:00,H,Enghave Plads,1,8,0,Clear,12.0,0.7,0,9,1
2023-10-10 17:55:00,A,Vigerslev Allé,1,17,55,Foggy,8.1,0.79,0,10,1
2023-10-10 05:24:00,F,Valby,1,5,24,Rainy,13.2,0.22,0,0,0
2023-10-10 15:42:00,E,Hvidovre,1,15,42,Cloudy,10.4,0.51,0,3,1
2023-10-10 09:24:00,C,Charlottenlund,1,9,24,Clear,11.5,0.83,0,3,1
2023-10-10 07:21:00,B,Vesterbro,1,7,21,Windy,11.8,0.45,0,8,1
2023-10-10 18:30:00,F,Hovedbanegården,1,18,30,Clear,10.4,0.77,0,9,1
2023-10-10 06:31:00,Bx,Nørreport,1,6,31,Clear,9.9,0.44,0,0,0
2023-10-10 23:38:00,C,Vangede,1,23,38,Rainy,7.2,0.23,0,3,1
2023-10-10 16:59:00,E,Rødovre,1,16,59,Rainy,10.5,0.53,0,10,1
2023-10-10 12:36:00,A,Rødovre,1,12,36,Cloudy,13.2,0.25,0,3,1
2023-10-10 16:45:00,C,Virum,1,16,45,Cloudy,10.0,0.83,0,7,1
2023-10-10 12:25:00,H,Vigerslev Allé,1,12,25,Rainy,7.4,0.51,0,6,1
2023-10-10 07:21:00,E,Køge,1,7,21,Windy,8.7,0.73,0,4,1
2023-10-10 11:13:00,H,Hovedbanegården,1,11,13,Clear,13.6,0.41,0,0,0
2023-10-10 06:07:00,A,Rødovre,1,6,7,Clear,7.6,0.12,0,0,0
